Date,High,Low,Open,Close,Volume,Adj Close
2/28/2014,4342.589844,4275.609863,4323.52002,4308.120117,2617730000,4308.120117
3/5/2014,4362.5,4344.149902,4352.759766,4357.970215,2215980000,4357.970215
3/5/2014,4362.5,4344.149902,4352.759766,4357.970215,2215980000,4357.970215
3/6/2014,4371.709961,4341,4368.810059,4352.129883,2136260000,4352.129883
3/7/2014,4371.390137,4319.149902,4370.97998,4336.220215,2175560000,4336.220215
3/10/2014,4339.930176,4307.839844,4332.620117,4334.450195,2111610000,4334.450195
3/11/2014,4354.430176,4295.470215,4342.930176,4307.189941,2477780000,4307.189941
3/12/2014,4323.330078,4270.220215,4288.600098,4323.330078,2131880000,4323.330078
3/13/2014,4339.899902,4242.950195,4338.259766,4260.419922,2383600000,4260.419922
3/14/2014,4272.339844,4241.939941,4250.450195,4245.399902,2196890000,4245.399902
3/17/2014,4301.279785,4273.009766,4274.220215,4279.950195,1810410000,4279.950195
3/18/2014,4334.660156,4284.109863,4286.220215,4333.310059,1962890000,4333.310059
3/19/2014,4334.299805,4283.540039,4331.459961,4307.600098,1992750000,4307.600098
3/20/2014,4329.609863,4287.410156,4297.990234,4319.290039,1847270000,4319.290039
3/21/2014,4344.390137,4268.339844,4339.899902,4276.790039,3245740000,4276.790039
3/24/2014,4289.490234,4190.609863,4289.490234,4226.390137,2434650000,4226.390137
3/25/2014,4274.319824,4203.640137,4252.649902,4234.27002,2270760000,4234.27002
3/26/2014,4263.069824,4173.580078,4254.97998,4173.580078,2455460000,4173.580078
3/27/2014,4186.129883,4131.810059,4169.350098,4151.22998,2270650000,4151.22998
3/28/2014,4203.490234,4144.689941,4163.180176,4155.759766,2029840000,4155.759766
3/31/2014,4212.970215,4180.540039,4185.629883,4198.990234,2090850000,4198.990234
4/1/2014,4268.200195,4218.77002,4219.870117,4268.040039,2153130000,4268.040039
4/2/2014,4286.089844,4258.859863,4281.609863,4276.459961,2187100000,4276.459961
4/3/2014,4284.689941,4216.569824,4282.180176,4237.740234,2067370000,4237.740234
4/4/2014,4267.060059,4118.709961,4263.939941,4127.72998,2621270000,4127.72998
4/9/2014,4185.189941,4121.169922,4129.629883,4183.899902,1957560000,4183.899902
4/9/2014,4185.189941,4121.169922,4129.629883,4183.899902,1957560000,4183.899902
4/10/2014,4182.609863,4042.76001,4181.209961,4054.110107,2421210000,4054.110107
4/11/2014,4067.219971,3991.639893,4015.070068,3999.72998,2264480000,3999.72998
4/14/2014,4050.790039,3986.5,4038.060059,4022.689941,1890480000,4022.689941
4/15/2014,4054.800049,3946.030029,4032.629883,4034.159912,2413110000,4034.159912
4/16/2014,4086.280029,4038.810059,4066.820068,4086.22998,1863110000,4086.22998
4/17/2014,4110.459961,4064.699951,4080.300049,4095.52002,1954720000,4095.52002
4/21/2014,4121.549805,4081.909912,4105.370117,4121.549805,1544440000,4121.549805
4/21/2014,4121.549805,4081.909912,4105.370117,4121.549805,1544440000,4121.549805
4/21/2014,4121.549805,4081.909912,4105.370117,4121.549805,1544440000,4121.549805
4/23/2014,4161.439941,4125.410156,4160.899902,4126.970215,1794760000,4126.970215
4/24/2014,4177.160156,4107.52002,4174.609863,4148.339844,2130870000,4148.339844
4/25/2014,4126.97998,4068.100098,4125.160156,4075.560059,2087140000,4075.560059
4/28/2014,4111.589844,4014.169922,4091.810059,4074.399902,2348320000,4074.399902
4/29/2014,4111.450195,4070.25,4089.51001,4103.540039,1911240000,4103.540039
4/30/2014,4116.140137,4070.629883,4085.189941,4114.560059,2151400000,4114.560059
5/1/2014,4149.560059,4105.609863,4121.25,4127.450195,2077040000,4127.450195
5/6/2014,4132.459961,4080.76001,4128.220215,4080.76001,1850610000,4080.76001
5/6/2014,4132.459961,4080.76001,4128.220215,4080.76001,1850610000,4080.76001
5/7/2014,4091.030029,4021.050049,4085.48999,4067.669922,2486030000,4067.669922
5/8/2014,4109.200195,4039.909912,4053.280029,4051.5,2411940000,4051.5
5/9/2014,4071.870117,4025.23999,4043.439941,4071.870117,1976160000,4071.870117
5/12/2014,4146.540039,4092.090088,4092.840088,4143.859863,1880020000,4143.859863
5/13/2014,4155.129883,4128.009766,4144.899902,4130.169922,1923480000,4130.169922
5/14/2014,4132.330078,4093.830078,4122.080078,4100.629883,1764430000,4100.629883
5/15/2014,4098.25,4035.959961,4096.529785,4069.290039,2083030000,4069.290039
5/16/2014,4091.159912,4044.27002,4070.350098,4090.590088,1741070000,4090.590088
5/19/2014,4128.470215,4075.699951,4080.330078,4125.810059,1601400000,4125.810059
5/20/2014,4124.859863,4080.610107,4121.109863,4096.890137,1797910000,4096.890137
5/21/2014,4133.609863,4103.609863,4105.959961,4131.540039,1703500000,4131.540039
5/22/2014,4164.850098,4131.470215,4136.089844,4154.339844,1835810000,4154.339844
5/23/2014,4186.580078,4148.299805,4159.779785,4185.810059,1536610000,4185.810059
5/27/2014,4237.069824,4204.720215,4206.439941,4237.069824,1812330000,4237.069824
5/27/2014,4237.069824,4204.720215,4206.439941,4237.069824,1812330000,4237.069824
5/27/2014,4237.069824,4204.720215,4206.439941,4237.069824,1812330000,4237.069824
5/29/2014,4247.950195,4228.959961,4238.040039,4247.950195,1714000000,4247.950195
5/30/2014,4252.080078,4221.950195,4251.490234,4242.620117,1903660000,4242.620117
6/2/2014,4247.959961,4207.609863,4247.959961,4237.200195,1631310000,4237.200195
6/5/2014,4299.5,4241.680176,4259.120117,4296.22998,1926750000,4296.22998
6/5/2014,4299.5,4241.680176,4259.120117,4296.22998,1926750000,4296.22998
6/6/2014,4322.509766,4305.740234,4312.759766,4321.399902,1616650000,4321.399902
6/9/2014,4346.740234,4320.279785,4324.350098,4336.240234,1783060000,4336.240234
6/10/2014,4338.870117,4319.930176,4329.200195,4338,1787120000,4338
6/11/2014,4338.209961,4315.490234,4322.919922,4331.930176,1778460000,4331.930176
6/12/2014,4328.350098,4284.529785,4323.109863,4297.629883,1908190000,4297.629883
6/13/2014,4317.669922,4288.410156,4315.310059,4310.649902,1754560000,4310.649902
6/16/2014,4326.890137,4296.259766,4303.930176,4321.100098,1675120000,4321.100098
6/17/2014,4346.120117,4311.149902,4316.009766,4337.22998,1814360000,4337.22998
6/18/2014,4365.100098,4320.540039,4341.180176,4362.839844,1860660000,4362.839844
6/19/2014,4372.180176,4339.609863,4370.140137,4359.330078,1845460000,4359.330078
6/20/2014,4368.799805,4354.029785,4365.370117,4368.040039,2721380000,4368.040039
6/23/2014,4371.810059,4358.680176,4368.959961,4368.680176,1712930000,4368.680176
6/24/2014,4399.870117,4342.899902,4367.899902,4350.350098,2014700000,4350.350098
6/25/2014,4383.549805,4339.410156,4341.819824,4379.759766,1722820000,4379.759766
6/26/2014,4379.799805,4347.450195,4379.439941,4379.049805,1554070000,4379.049805
6/27/2014,4398.850098,4371.600098,4371.799805,4397.930176,3964930000,4397.930176
6/30/2014,4417.459961,4396.589844,4398.370117,4408.180176,1848110000,4408.180176
7/1/2014,4471.600098,4424.430176,4424.709961,4458.649902,1942550000,4458.649902
7/2/2014,4466.919922,4450.870117,4457.859863,4457.72998,1599480000,4457.72998
7/3/2014,4485.930176,4463.850098,4472.890137,4485.930176,1001730000,4485.930176
7/7/2014,4478.02002,4447.600098,4477.740234,4451.529785,1691390000,4451.529785
7/7/2014,4478.02002,4447.600098,4477.740234,4451.529785,1691390000,4451.529785
7/7/2014,4478.02002,4447.600098,4477.740234,4451.529785,1691390000,4451.529785
7/9/2014,4421.930176,4388.009766,4403.029785,4419.029785,1736960000,4419.029785
7/10/2014,4415.850098,4351.040039,4352.040039,4396.200195,1682920000,4396.200195
7/11/2014,4417.160156,4389.290039,4401.049805,4415.490234,1511250000,4415.490234
7/14/2014,4451.600098,4432.950195,4441.390137,4440.419922,1579660000,4440.419922
7/15/2014,4451.930176,4389.700195,4444.910156,4416.390137,1772030000,4416.390137
7/16/2014,4448.870117,4419.709961,4446.169922,4425.970215,2059340000,4425.970215
7/17/2014,4425.379883,4352.22998,4411.52002,4363.450195,2055240000,4363.450195
7/18/2014,4434.439941,4378.220215,4379.939941,4432.149902,1823580000,4432.149902
7/21/2014,4432.419922,4404.509766,4421.200195,4424.700195,1557820000,4424.700195
7/22/2014,4464.129883,4443.350098,4444.939941,4456.02002,1724440000,4456.02002
7/23/2014,4480.72998,4457.950195,4468.160156,4473.700195,1909810000,4473.700195
7/28/2014,4455.390137,4413.919922,4451.120117,4444.910156,1783250000,4444.910156
7/28/2014,4455.390137,4413.919922,4451.120117,4444.910156,1783250000,4444.910156
7/29/2014,4470.970215,4441.029785,4456.069824,4442.700195,2090810000,4442.700195
7/30/2014,4476.060059,4444.509766,4468.439941,4462.899902,1872430000,4462.899902
7/31/2014,4430.799805,4367.149902,4421.290039,4369.77002,2273380000,4369.77002
8/1/2014,4385.049805,4324.02002,4363.390137,4352.640137,2050340000,4352.640137
8/6/2014,4378.990234,4325.040039,4326.279785,4355.049805,1819310000,4355.049805
8/6/2014,4378.990234,4325.040039,4326.279785,4355.049805,1819310000,4355.049805
8/7/2014,4379.700195,4321.890137,4373.25,4334.970215,1866330000,4334.970215
8/8/2014,4373.120117,4327.870117,4340.879883,4370.899902,1759060000,4370.899902
8/11/2014,4415.779785,4384.149902,4387.379883,4401.330078,1537880000,4401.330078
8/12/2014,4407.080078,4371.839844,4394.689941,4389.25,1560220000,4389.25
8/13/2014,4434.310059,4403.640137,4407.870117,4434.129883,1611690000,4434.129883
8/14/2014,4453,4433.939941,4438.129883,4453,1549820000,4453
8/15/2014,4482.470215,4427.129883,4479.640137,4464.930176,1799460000,4464.930176
8/18/2014,4509.160156,4486.439941,4490.529785,4508.310059,1571100000,4508.310059
8/19/2014,4528.910156,4513.919922,4514.259766,4527.509766,1556560000,4527.509766
8/20/2014,4533.009766,4515.72998,4517.75,4526.47998,1502290000,4526.47998
8/21/2014,4534,4513.810059,4526.720215,4532.100098,1421730000,4532.100098
8/22/2014,4547.240234,4521.77002,4534.870117,4538.549805,1311810000,4538.549805
8/25/2014,4571.140137,4547.779785,4563.720215,4557.350098,1384620000,4557.350098
8/26/2014,4575.589844,4556.779785,4563.810059,4570.640137,1469620000,4570.640137
8/27/2014,4575.810059,4561.839844,4574.350098,4569.620117,1389470000,4569.620117
8/28/2014,4565.959961,4546.620117,4552.549805,4557.700195,1309580000,4557.700195
8/29/2014,4580.27002,4553.779785,4571.759766,4580.27002,1352830000,4580.27002
9/2/2014,4598.640137,4576.810059,4592.419922,4598.189941,1859080000,4598.189941
9/2/2014,4598.640137,4576.810059,4592.419922,4598.189941,1859080000,4598.189941
9/2/2014,4598.640137,4576.810059,4592.419922,4598.189941,1859080000,4598.189941
9/4/2014,4603.149902,4553.310059,4581.52002,4562.290039,1728700000,4562.290039
9/5/2014,4583,4542.740234,4560.629883,4582.899902,1641830000,4582.899902
9/8/2014,4600.399902,4570.22998,4579.060059,4592.290039,1670210000,4592.290039
9/11/2014,4591.810059,4559.75,4567.640137,4591.810059,1704850000,4591.810059
9/11/2014,4591.810059,4559.75,4567.640137,4591.810059,1704850000,4591.810059
9/12/2014,4590.080078,4555.680176,4588.77002,4567.600098,1784170000,4567.600098
9/15/2014,4567.470215,4506.72998,4567.450195,4518.899902,1940520000,4518.899902
9/16/2014,4558.240234,4499.870117,4502.109863,4552.759766,1879350000,4552.759766
9/17/2014,4582.399902,4539.359863,4553.959961,4562.189941,1796710000,4562.189941
9/18/2014,4593.97998,4572.620117,4575.740234,4593.430176,1774840000,4593.430176
9/19/2014,4610.569824,4563.439941,4606.129883,4579.790039,3178490000,4579.790039
9/22/2014,4568.870117,4513.120117,4568.450195,4527.689941,1881520000,4527.689941
9/23/2014,4536.029785,4508.419922,4511.319824,4508.689941,1847730000,4508.689941
9/24/2014,4557.27002,4500.129883,4514.919922,4555.220215,1765260000,4555.220215
9/25/2014,4546.930176,4466.640137,4540.819824,4466.75,1939610000,4466.75
9/26/2014,4515.75,4475.47998,4476.47998,4512.189941,1637480000,4512.189941
9/29/2014,4515.240234,4464.439941,4465.839844,4505.850098,1737750000,4505.850098
9/30/2014,4522.060059,4483.910156,4512.640137,4493.390137,2200380000,4493.390137
10/1/2014,4486.790039,4409.299805,4486.649902,4422.089844,2312630000,4422.089844
10/2/2014,4441.950195,4367.740234,4421.25,4430.200195,2165500000,4430.200195
10/3/2014,4488.069824,4445.720215,4456.810059,4475.620117,1777640000,4475.620117
10/6/2014,4496.259766,4444.100098,4492.399902,4454.799805,1828240000,4454.799805
10/7/2014,4441.759766,4385.149902,4433.910156,4385.200195,2111360000,4385.200195
10/8/2014,4473.72998,4355.339844,4385.700195,4468.589844,2451630000,4468.589844
10/9/2014,4464.129883,4377.279785,4458.290039,4378.339844,2264220000,4378.339844
10/10/2014,4380.509766,4276.240234,4354.629883,4276.240234,2765750000,4276.240234
10/15/2014,4231.540039,4116.600098,4154.100098,4215.319824,3058740000,4215.319824
10/15/2014,4231.540039,4116.600098,4154.100098,4215.319824,3058740000,4215.319824
10/16/2014,4246.009766,4131.649902,4133.25,4217.390137,2591940000,4217.390137
10/17/2014,4296.109863,4241.669922,4275.089844,4258.439941,2260070000,4258.439941
10/20/2014,4316.870117,4248.220215,4254.160156,4316.069824,1717370000,4316.069824
10/21/2014,4419.47998,4356.100098,4359.169922,4419.47998,1997580000,4419.47998
10/22/2014,4435.859863,4381.279785,4429.160156,4382.850098,1967020000,4382.850098
10/23/2014,4475.549805,4421.560059,4427.439941,4452.790039,1952380000,4452.790039
10/24/2014,4486.259766,4445.850098,4459.459961,4483.720215,1754300000,4483.720215
10/27/2014,4489.600098,4450.290039,4469.02002,4485.930176,1585580000,4485.930176
10/28/2014,4564.290039,4505.109863,4505.72998,4564.290039,1966920000,4564.290039
10/29/2014,4564.439941,4517.02002,4551.370117,4549.22998,2184050000,4549.22998
10/30/2014,4575.5,4521.790039,4532.100098,4566.140137,2034960000,4566.140137
10/31/2014,4641.509766,4616.580078,4639.450195,4630.740234,2424360000,4630.740234
11/3/2014,4654.189941,4627.419922,4633.709961,4638.910156,2033000000,4638.910156
11/4/2014,4635.950195,4594.919922,4623.77002,4623.640137,1939320000,4623.640137
11/5/2014,4650.390137,4607.72998,4649.470215,4620.720215,2001870000,4620.720215
11/6/2014,4639.169922,4604.759766,4616.779785,4638.470215,1986820000,4638.470215
11/7/2014,4638.799805,4606.810059,4636.890137,4632.529785,1978830000,4632.529785
11/10/2014,4653.379883,4626.490234,4635.100098,4651.620117,1830010000,4651.620117
11/11/2014,4661.22998,4640.240234,4649.189941,4660.560059,1663690000,4660.560059
11/12/2014,4678.580078,4643.779785,4644.629883,4675.140137,1773060000,4675.140137
11/13/2014,4703.100098,4664.27002,4681.560059,4680.140137,1857580000,4680.140137
11/14/2014,4688.740234,4664.310059,4679.850098,4688.540039,1739950000,4688.540039
11/20/2014,4702.970215,4653.330078,4655.200195,4701.870117,1667330000,4701.870117
11/24/2014,4755.02002,4723.620117,4725.169922,4754.890137,1568130000,4754.890137
11/24/2014,4755.02002,4723.620117,4725.169922,4754.890137,1568130000,4754.890137
11/25/2014,4774.52002,4749.919922,4762.390137,4758.25,1720140000,4758.25
11/26/2014,4788,4757.47998,4760.22998,4787.319824,1362930000,4787.319824
11/28/2014,4810.859863,4786.720215,4797.100098,4791.629883,998600000,4791.629883
11/28/2014,4810.859863,4786.720215,4797.100098,4791.629883,998600000,4791.629883
11/28/2014,4810.859863,4786.720215,4797.100098,4791.629883,998600000,4791.629883
12/2/2014,4761.629883,4729.759766,4732.970215,4755.810059,1839170000,4755.810059
12/3/2014,4781.370117,4745.140137,4761.310059,4774.470215,1734510000,4774.470215
12/4/2014,4785.410156,4753.709961,4772,4769.439941,1724090000,4769.439941
12/5/2014,4788.97998,4769.640137,4776.580078,4780.759766,1767100000,4780.759766
12/8/2014,4793.240234,4722.910156,4769.759766,4740.689941,1966770000,4740.689941
12/9/2014,4768.410156,4674.379883,4685.200195,4766.470215,1950330000,4766.470215
12/10/2014,4766.640137,4679.25,4754.419922,4684.02002,1850810000,4684.02002
12/11/2014,4759.879883,4699.430176,4704.649902,4708.160156,1873050000,4708.160156
12/12/2014,4707.919922,4653.600098,4665.350098,4653.600098,1888870000,4653.600098
12/15/2014,4690.580078,4592.430176,4679.669922,4605.160156,2143610000,4605.160156
12/16/2014,4645.189941,4547.310059,4572.790039,4547.830078,2231670000,4547.830078
12/17/2014,4651.899902,4550.700195,4556.899902,4644.310059,2279930000,4644.310059
12/18/2014,4748.399902,4697.089844,4712.390137,4748.399902,2172260000,4748.399902
12/19/2014,4782.129883,4738.290039,4752.600098,4765.379883,3287920000,4765.379883
12/22/2014,4781.930176,4757.799805,4759.040039,4781.419922,1720070000,4781.419922
12/23/2014,4798.060059,4761.390137,4798.029785,4765.419922,1590820000,4765.419922
12/24/2014,4787.569824,4768.669922,4770.120117,4773.470215,729750000,4773.470215
12/26/2014,4814.950195,4787.850098,4788.060059,4806.859863,930220000,4806.859863
12/26/2014,4814.950195,4787.850098,4788.060059,4806.859863,930220000,4806.859863
12/26/2014,4814.950195,4787.850098,4788.060059,4806.859863,930220000,4806.859863
12/30/2014,4803.890137,4772.879883,4793.609863,4777.439941,1269200000,4777.439941
12/31/2014,4806.430176,4734.109863,4790.529785,4736.049805,1515600000,4736.049805
1/7/2015,4652.720215,4613.899902,4626.839844,4650.470215,1957950000,4650.470215
1/7/2015,4652.720215,4613.899902,4626.839844,4650.470215,1957950000,4650.470215
1/8/2015,4741.379883,4688.02002,4689.540039,4736.189941,2105450000,4736.189941
1/9/2015,4744.709961,4681.240234,4744.470215,4704.069824,1715830000,4704.069824
1/12/2015,4715.810059,4650.649902,4714.069824,4664.709961,1861960000,4664.709961
1/13/2015,4751.339844,4624.279785,4708.740234,4661.5,2162180000,4661.5
1/14/2015,4655.370117,4595.97998,4610.759766,4639.319824,2073810000,4639.319824
1/15/2015,4663.959961,4567.390137,4657.459961,4570.819824,1976260000,4570.819824
1/16/2015,4635.819824,4563.109863,4566.379883,4634.379883,1970520000,4634.379883
1/20/2015,4665.649902,4601.100098,4655.839844,4654.850098,1835040000,4654.850098
1/23/2015,4771.180176,4737.950195,4748.189941,4757.879883,1653830000,4757.879883
1/23/2015,4771.180176,4737.950195,4748.189941,4757.879883,1653830000,4757.879883
1/26/2015,4774.180176,4734.200195,4752.359863,4771.759766,1717510000,4771.759766
1/27/2015,4721.870117,4659.830078,4698.22998,4681.5,1954160000,4681.5
1/28/2015,4742.060059,4637.47998,4740.689941,4637.990234,2118680000,4637.990234
1/29/2015,4688.410156,4601.759766,4635.72998,4683.410156,2110710000,4683.410156
1/30/2015,4703.810059,4631.100098,4671.209961,4635.240234,2264230000,4635.240234
2/2/2015,4676.689941,4580.459961,4650.600098,4676.689941,2006450000,4676.689941
2/3/2015,4727.740234,4670.819824,4693.25,4727.740234,2153520000,4727.740234
2/4/2015,4744.330078,4697.790039,4699.810059,4716.700195,2212960000,4716.700195
2/5/2015,4767.379883,4722.799805,4729.649902,4765.100098,2036590000,4765.100098
2/6/2015,4787.180176,4731.220215,4768.839844,4744.399902,2034060000,4744.399902
2/9/2015,4749.470215,4719.609863,4723.72998,4726.009766,1654680000,4726.009766
2/10/2015,4793.27002,4737.120117,4754.629883,4787.640137,1773730000,4787.640137
2/11/2015,4810.359863,4780.129883,4788.370117,4801.180176,1793630000,4801.180176
2/12/2015,4857.609863,4823.569824,4828.080078,4857.609863,2075470000,4857.609863
2/13/2015,4893.839844,4860.120117,4869.72998,4893.839844,1942240000,4893.839844
2/17/2015,4901.890137,4880.640137,4889.990234,4899.27002,1751490000,4899.27002
2/23/2015,4960.970215,4939.560059,4953.100098,4960.970215,1754850000,4960.970215
2/27/2015,4989.25,4960.870117,4985.029785,4963.529785,1955590000,4963.529785
3/5/2015,4993.52002,4963.100098,4979.950195,4982.810059,1724200000,4982.810059
3/5/2015,4993.52002,4963.100098,4979.950195,4982.810059,1724200000,4982.810059
3/5/2015,4993.52002,4963.100098,4979.950195,4982.810059,1724200000,4982.810059
3/5/2015,4993.52002,4963.100098,4979.950195,4982.810059,1724200000,4982.810059
3/6/2015,4982.930176,4918.629883,4967.240234,4927.370117,1918220000,4927.370117
3/9/2015,4950.470215,4920.819824,4936.080078,4942.439941,1696510000,4942.439941
3/10/2015,4903.439941,4859.790039,4899.509766,4859.790039,1876010000,4859.790039
3/11/2015,4876.089844,4846.790039,4866.939941,4849.939941,1846020000,4849.939941
3/12/2015,4895.799805,4853.200195,4853.97998,4893.290039,1855110000,4893.290039
3/13/2015,4904.470215,4842.799805,4885.540039,4871.759766,1851410000,4871.759766
3/16/2015,4929.939941,4889.089844,4897.27002,4929.509766,1713480000,4929.509766
3/17/2015,4944.910156,4907.02002,4912.649902,4937.430176,1724370000,4937.430176
3/18/2015,5001.569824,4907.720215,4926.830078,4982.830078,1983570000,4982.830078
3/19/2015,5000.02002,4979.939941,4982.02002,4992.379883,1674970000,4992.379883
3/20/2015,5042.140137,5020.069824,5033.470215,5026.419922,2825670000,5026.419922
3/23/2015,5031.390137,5010.970215,5020.600098,5010.970215,1608880000,5010.970215
3/24/2015,5032.47998,4994.560059,5010.100098,4994.72998,1611670000,4994.72998
3/25/2015,5006.759766,4876.52002,5002.830078,4876.52002,2219520000,4876.52002
3/26/2015,4889.209961,4825.930176,4835.709961,4863.359863,2004960000,4863.359863
3/27/2015,4899.259766,4859.660156,4863.740234,4891.220215,1678650000,4891.220215
3/30/2015,4948.459961,4921.120117,4921.779785,4947.439941,1778520000,4947.439941
3/31/2015,4940.870117,4899.310059,4925.910156,4900.879883,1837660000,4900.879883
4/1/2015,4899.379883,4844.390137,4894.359863,4880.22998,1874960000,4880.22998
4/2/2015,4901.330078,4872.959961,4885.410156,4886.939941,1563670000,4886.939941
4/6/2015,4929.620117,4852.910156,4855.939941,4917.319824,1737560000,4917.319824
4/9/2015,4975.930176,4928.109863,4950.839844,4974.560059,1729750000,4974.560059
4/9/2015,4975.930176,4928.109863,4950.839844,4974.560059,1729750000,4974.560059
4/10/2015,4996.080078,4970.02002,4977.029785,4995.97998,1494240000,4995.97998
4/13/2015,5024.25,4985.959961,5001.549805,4988.25,1544190000,4988.25
4/16/2015,5016,4996,4999.359863,5007.790039,1662850000,5007.790039
4/16/2015,5016,4996,4999.359863,5007.790039,1662850000,5007.790039
4/17/2015,4974.089844,4912.330078,4966.109863,4931.810059,1985190000,4931.810059
4/20/2015,5000.200195,4952.680176,4958.069824,4994.600098,1646340000,4994.600098
4/21/2015,5028.220215,5009.509766,5023.959961,5014.100098,1721260000,5014.100098
4/22/2015,5040.649902,4992.620117,5026.569824,5035.169922,1696380000,5035.169922
4/23/2015,5073.089844,5019.290039,5020.220215,5056.060059,1858620000,5056.060059
4/24/2015,5100.370117,5081.209961,5096.339844,5092.080078,1895150000,5092.080078
4/27/2015,5119.830078,5053.540039,5104.359863,5060.25,2172470000,5060.25
4/28/2015,5075.299805,5006.279785,5063.259766,5055.419922,2032500000,5055.419922
4/29/2015,5053.839844,4999.830078,5028.450195,5023.640137,1871300000,5023.640137
4/30/2015,5015.959961,4921.549805,4996.990234,4941.419922,2269290000,4941.419922
5/1/2015,5005.390137,4962.740234,4966.319824,5005.390137,1854400000,5005.390137
5/6/2015,4965.100098,4888.169922,4956.700195,4919.640137,2144620000,4919.640137
5/6/2015,4965.100098,4888.169922,4956.700195,4919.640137,2144620000,4919.640137
5/7/2015,4957.120117,4914.529785,4917.75,4945.540039,2042960000,4945.540039
5/8/2015,5014.330078,4989.259766,4991.629883,5003.549805,1978760000,5003.549805
5/11/2015,5017.379883,4992.02002,5003.259766,4993.569824,1731390000,4993.569824
5/12/2015,4995.5,4931.600098,4966.439941,4976.189941,0,4976.189941
5/13/2015,5012.970215,4977.490234,4991.419922,4981.689941,1672260000,4981.689941
5/14/2015,5051.720215,4999.649902,5016.680176,5050.799805,1741970000,5050.799805
5/15/2015,5062.649902,5034.839844,5059.149902,5048.290039,1667260000,5048.290039
5/18/2015,5084.5,5037.540039,5040.919922,5078.439941,1643870000,5078.439941
5/19/2015,5087.350098,5062.799805,5080.439941,5070.029785,1750980000,5070.029785
5/20/2015,5097.52002,5050.209961,5072.439941,5071.740234,1786830000,5071.740234
5/21/2015,5098.22998,5062.509766,5065.939941,5090.790039,1683670000,5090.790039
5/22/2015,5103.839844,5085.189941,5085.390137,5089.359863,1544920000,5089.359863
5/26/2015,5081.169922,5016.740234,5076.910156,5032.75,1731950000,5032.75
5/26/2015,5081.169922,5016.740234,5076.910156,5032.75,1731950000,5032.75
5/26/2015,5081.169922,5016.740234,5076.910156,5032.75,1731950000,5032.75
5/28/2015,5106.649902,5080.25,5096.339844,5097.97998,1741420000,5097.97998
5/29/2015,5099.399902,5057.589844,5093.100098,5070.029785,2024170000,5070.029785
